"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"48201","5","1151","76","0","2020","1","",17,340,337,342,3703684,2594498,53577,839,"",0.12,0.07,0.07,0.08,0.07,0.09,0.03,0.99,"",1,6.2,-19,-5.3,-34,-9.2,12,3.6,-94629,-2.5,-55163,-2.1,12953,31.9,12,1.5
"48201","5","11511","77","0","2020","1","",17,340,337,342,3703684,2594498,53577,839,"",0.12,0.07,0.07,0.08,0.07,0.09,0.03,0.99,"",1,6.2,-19,-5.3,-34,-9.2,12,3.6,-94629,-2.5,-55163,-2.1,12953,31.9,12,1.5
"48201","5","115112","78","0","2020","1","N",4,0,0,0,0,0,0,0,"N",0.09,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48201","5","115114","78","0","2020","1","N",5,0,0,0,0,0,0,0,"N",0.20,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48201","5","115115","78","0","2020","1","N",3,0,0,0,0,0,0,0,"N",0.09,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48201","5","115116","78","0","2020","1","",5,14,13,13,140053,117308,398,808,"",0.27,0.05,0.04,0.04,0.03,0.06,0.00,0.74,"",0,0.0,2,16.7,2,18.2,2,18.2,48557,53.1,41297,54.3,126,46.3,187,30.1
"48201","5","1152","76","0","2020","1","",16,99,96,100,882978,700739,5797,691,"",0.24,0.20,0.19,0.20,0.15,0.20,0.11,0.73,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48201","5","11521","77","0","2020","1","",16,99,96,100,882978,700739,5797,691,"",0.24,0.20,0.19,0.20,0.15,0.20,0.11,0.73,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48201","5","115210","78","0","2020","1","",16,99,96,100,882978,700739,5797,691,"",0.24,0.20,0.19,0.20,0.15,0.20,0.11,0.73,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48201","5","1153","76","0","2020","1","",5,8,9,10,117648,70089,585,1006,"",0.17,0.03,0.03,0.04,0.03,0.03,0.01,0.84,"N",3,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48201","5","11531","77","0","2020","1","",5,8,9,10,117648,70089,585,1006,"",0.17,0.03,0.03,0.04,0.03,0.03,0.01,0.84,"N",3,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48201","5","115310","78","0","2020","1","",5,8,9,10,117648,70089,585,1006,"",0.17,0.03,0.03,0.04,0.03,0.03,0.01,0.84,"N",3,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48201","5","21","74","0","2020","1","",1333,63927,64556,63539,4494110947,645514785,19159131,5401,"",3.61,6.39,6.44,6.40,11.07,5.38,6.23,1.73,"",-74,-5.3,-2835,-4.2,-2457,-3.7,-2814,-4.2,-136419457,-2.9,-25153596,-3.8,-9432251,-33.0,61,1.1
"48201","5","211","75","0","2020","1","",513,33072,32977,32849,3186684209,336085802,7915080,7436,"",6.52,15.34,15.29,15.38,18.21,12.59,14.83,1.19,"",-47,-8.4,-923,-2.7,-1124,-3.3,-1048,-3.1,12194296,0.4,-5772227,-1.7,-4074622,-34.0,253,3.5
"48201","5","2111","76","0","2020","1","",513,33072,32977,32849,3186684209,336085802,7915080,7436,"",6.52,15.34,15.29,15.38,18.21,12.59,14.83,1.19,"",-47,-8.4,-923,-2.7,-1124,-3.3,-1048,-3.1,12194296,0.4,-5772227,-1.7,-4074622,-34.0,253,3.5
"48201","5","21112","77","0","2020","1","",382,29999,29934,29879,2952722585,307015976,7216038,7587,"",7.08,18.84,18.79,18.95,21.29,15.56,18.65,1.13,"",-30,-7.3,-351,-1.2,-508,-1.7,-500,-1.6,127194385,4.5,4207480,1.4,-3621623,-33.4,435,6.1
"48201","5","211120","78","0","2020","1","",382,29999,29934,29879,2952722585,307015976,7216038,7587,"",7.08,18.84,18.79,18.95,21.29,15.56,18.65,1.13,"",-30,-7.3,-351,-1.2,-508,-1.7,-500,-1.6,127194385,4.5,4207480,1.4,-3621623,-33.4,435,6.1
"48201","5","21113","77","0","2020","1","",131,3073,3043,2970,233961624,29069826,699042,5942,"",5.30,5.45,5.40,5.31,6.44,4.18,4.77,1.20,"",-17,-11.5,-572,-15.7,-616,-16.8,-548,-15.6,-115000089,-33.0,-9979707,-25.6,-452999,-39.3,-1499,-20.1
"48201","5","211130","78","0","2020","1","",131,3073,3043,2970,233961624,29069826,699042,5942,"",5.30,5.45,5.40,5.31,6.44,4.18,4.77,1.20,"",-17,-11.5,-572,-15.7,-616,-16.8,-548,-15.6,-115000089,-33.0,-9979707,-25.6,-452999,-39.3,-1499,-20.1
"48201","5","212","75","0","2020","1","",43,983,977,992,24389208,9651775,194663,1907,"",0.53,0.34,0.34,0.34,0.31,0.26,0.17,0.92,"",1,2.4,46,4.9,19,2.0,15,1.5,-949287,-3.7,80674,0.8,-69757,-26.4,-129,-6.3
"48201","5","2121","76","0","2020","1","N",2,0,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48201","5","21211","77","0","2020","1","N",2,0,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48201","5","212111","78","0","2020","1","N",1,0,0,0,0,0,0,0,"N",0.18,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48201","5","212113","78","0","2020","1","N",1,0,0,0,0,0,0,0,"N",1.49,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48201","5","2123","76","0","2020","1","N",41,0,0,0,0,0,0,0,"N",0.62,0,0,0,0,0,0,0,"N",2,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48201","5","21231","77","0","2020","1","N",4,0,0,0,0,0,0,0,"N",0.14,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48201","5","212311","78","0","2020","1","N",2,0,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48201","5","212312","78","0","2020","1","N",1,0,0,0,0,0,0,0,"N",0.08,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48201","5","212319","78","0","2020","1","N",1,0,0,0,0,0,0,0,"N",0.18,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48201","5","21232","77","0","2020","1","",27,552,549,560,12476254,5578633,123736,1733,"",0.82,0.86,0.86,0.86,0.85,0.84,0.48,0.99,"",1,3.8,12,2.2,8,1.5,14,2.6,-1362719,-9.8,-135051,-2.4,-41362,-25.1,-230,-11.7
"48201","5","212321","78","0","2020","1","",13,284,282,293,8167111,3095628,61130,2194,"",0.47,0.64,0.63,0.64,0.86,0.67,0.29,1.35,"",1,8.3,3,1.1,4,1.4,18,6.5,-1219410,-13.0,-129310,-4.0,-23337,-27.6,-403,-15.5
"48201","5","212322","78","0","2020","1","N",3,0,0,0,0,0,0,0,"N",1.08,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48201","5","212324","78","0","2020","1","N",11,0,0,0,0,0,0,0,"N",14.42,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48201","5","21239","77","0","2020","1","",10,276,274,277,8284490,2637657,48571,2312,"",2.08,1.43,1.41,1.42,1.57,0.98,0.94,1.10,"",0,0.0,-5,-1.8,-11,-3.9,-14,-4.8,-9275,-0.1,101063,4.0,-14716,-23.3,79,3.5
"48201","5","212393","78","0","2020","1","N",8,0,0,0,0,0,0,0,"N",7.03,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48201","5","212399","78","0","2020","1","N",2,0,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48201","5","213","75","0","2020","1","",777,29872,30602,29698,1283037530,299777208,11049388,3284,"",3.70,6.03,6.16,6.07,8.39,5.31,7.81,1.38,"",-28,-3.5,-1958,-6.2,-1352,-4.2,-1781,-5.7,-147664466,-10.3,-19462043,-6.1,-5287872,-32.4,-182,-5.3
"48201","5","2131","76","0","2020","1","",777,29872,30602,29698,1283037530,299777208,11049388,3284,"",3.70,6.03,6.16,6.07,8.39,5.31,7.81,1.38,"",-28,-3.5,-1958,-6.2,-1352,-4.2,-1781,-5.7,-147664466,-10.3,-19462043,-6.1,-5287872,-32.4,-182,-5.3
"48201","5","21311","77","0","2020","1","",777,29872,30602,29698,1283037530,299777208,11049388,3284,"",3.70,6.03,6.16,6.07,8.39,5.31,7.81,1.38,"",-28,-3.5,-1958,-6.2,-1352,-4.2,-1781,-5.7,-147664466,-10.3,-19462043,-6.1,-5287872,-32.4,-182,-5.3
"48201","5","213111","78","0","2020","1","",107,9068,9000,8930,379097662,89259115,3410142,3240,"",4.07,10.48,10.40,10.53,12.43,8.89,11.35,1.19,"",-8,-7.0,-500,-5.2,-666,-6.9,-756,-7.8,-37975053,-9.1,-6576483,-6.9,-2046083,-37.5,-88,-2.6
"48201","5","213112","78","0","2020","1","",662,20702,21497,20664,900112217,209587546,7611178,3304,"",3.83,5.31,5.48,5.36,7.67,4.76,7.36,1.42,"",-19,-2.8,-1464,-6.6,-694,-3.1,-1039,-4.8,-111068355,-11.0,-12957710,-5.8,-3238038,-29.8,-228,-6.5
"48201","5","213113","78","0","2020","1","N",4,0,0,0,0,0,0,0,"N",1.04,0,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48201","5","213114","78","0","2020","1","N",2,0,0,0,0,0,0,0,"N",0.55,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48201","5","213115","78","0","2020","1","N",2,0,0,0,0,0,0,0,"N",0.60,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48201","5","22","74","0","2020","1","",270,14295,14297,14323,679395109,137309031,3955813,3653,"",1.23,1.65,1.64,1.64,1.78,1.36,2.62,1.08,"",-1,-0.4,-259,-1.8,-320,-2.2,-270,-1.9,-65885479,-8.8,-4708422,-3.3,-555744,-12.3,-277,-7.0
"48201","5","221","75","0","2020","1","",270,14295,14297,14323,679395109,137309031,3955813,3653,"",1.23,1.65,1.64,1.64,1.78,1.36,2.62,1.08,"",-1,-0.4,-259,-1.8,-320,-2.2,-270,-1.9,-65885479,-8.8,-4708422,-3.3,-555744,-12.3,-277,-7.0
"48201","5","2211","76","0","2020","1","",146,9748,9729,9776,497185938,92994553,2998588,3922,"",1.26,1.60,1.59,1.60,1.74,1.26,3.02,1.09,"",2,1.4,-381,-3.8,-457,-4.5,-324,-3.2,-45669287,-8.4,-2501413,-2.6,-114566,-3.7,-197,-4.8
"48201","5","22111","77","0","2020","1","",40,1717,1742,1763,72744331,17141853,586438,3215,"",0.89,0.75,0.76,0.77,0.63,0.60,1.15,0.82,"",4,11.1,5,0.3,27,1.6,61,3.6,-9868101,-11.9,673865,4.1,-81851,-12.2,-502,-13.5
"48201","5","221111","78","0","2020","1","N",5,0,0,0,0,0,0,0,"N",0.70,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48201","5","221112","78","0","2020","1","",22,550,559,562,25974122,4781159,173646,3587,"",1.10,0.43,0.43,0.43,0.42,0.30,0.62,0.98,"",2,10.0,-6,-1.1,-3,-0.5,-8,-1.4,-209094,-0.8,-292260,-5.8,-39671,-18.6,7,0.2
"48201","5","221114","78","0","2020","1","N",2,0,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48201","5","221115","78","0","2020","1","",8,886,898,921,27565384,8359814,219150,2352,"",1.69,8.48,8.53,8.68,6.34,6.32,6.61,0.74,"",0,0.0,116,15.1,127,16.5,152,19.8,1991746,7.8,1796653,27.4,40183,22.5,-203,-7.9
"48201","5","221118","78","0","2020","1","N",3,0,0,0,0,0,0,0,"N",0.97,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48201","5","22112","77","0","2020","1","",106,8031,7987,8013,424441607,75852700,2412150,4076,"",1.49,2.11,2.09,2.09,2.51,1.67,4.99,1.20,"",-2,-1.9,-386,-4.6,-484,-5.7,-385,-4.6,-35801186,-7.8,-3175278,-4.0,-32715,-1.3,-124,-3.0
"48201","5","221121","78","0","2020","1","N",9,0,0,0,0,0,0,0,"N",1.18,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48201","5","221122","78","0","2020","1","N",97,0,0,0,0,0,0,0,"N",1.53,0,0,0,0,0,0,0,"N",-2,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48201","5","2212","76","0","2020","1","",61,2672,2676,2642,147342469,26753525,623554,4256,"",1.79,1.54,1.53,1.51,1.91,1.38,1.60,1.25,"",-6,-9.0,-26,-1.0,-29,-1.1,-74,-2.7,-24814770,-14.4,-4098195,-13.3,-433860,-41.0,-637,-13.0
"48201","5","22121","77","0","2020","1","",61,2672,2676,2642,147342469,26753525,623554,4256,"",1.79,1.54,1.53,1.51,1.91,1.38,1.60,1.25,"",-6,-9.0,-26,-1.0,-29,-1.1,-74,-2.7,-24814770,-14.4,-4098195,-13.3,-433860,-41.0,-637,-13.0
"48201","5","221210","78","0","2020","1","",61,2672,2676,2642,147342469,26753525,623554,4256,"",1.79,1.54,1.53,1.51,1.91,1.38,1.60,1.25,"",-6,-9.0,-26,-1.0,-29,-1.1,-74,-2.7,-24814770,-14.4,-4098195,-13.3,-433860,-41.0,-637,-13.0
"48201","5","2213","76","0","2020","1","",63,1875,1892,1905,34866702,17560953,333671,1419,"",0.92,2.24,2.25,2.28,1.89,2.23,2.55,0.84,"",3,5.0,148,8.6,166,9.6,128,7.2,4598578,15.2,1891186,12.1,-7318,-2.1,83,6.2
"48201","5","22131","77","0","2020","1","",48,1572,1589,1599,28875652,14905054,284690,1400,"",0.81,2.22,2.23,2.26,1.85,2.24,2.65,0.83,"",0,0.0,123,8.5,143,9.9,101,6.7,4387044,17.9,1694782,12.8,-7549,-2.6,114,8.9
"48201","5","221310","78","0","2020","1","",48,1572,1589,1599,28875652,14905054,284690,1400,"",0.81,2.22,2.23,2.26,1.85,2.24,2.65,0.83,"",0,0.0,123,8.5,143,9.9,101,6.7,4387044,17.9,1694782,12.8,-7549,-2.6,114,8.9
"48201","5","22132","77","0","2020","1","",9,139,141,140,2227600,1288731,23818,1224,"",1.15,1.35,1.37,1.37,1.07,1.32,1.36,0.79,"",1,12.5,18,14.9,16,12.8,15,12.0,367132,19.7,232004,22.0,1507,6.8,67,5.8
"48201","5","221320","78","0","2020","1","",9,139,141,140,2227600,1288731,23818,1224,"",1.15,1.35,1.37,1.37,1.07,1.32,1.36,0.79,"",1,12.5,18,14.9,16,12.8,15,12.0,367132,19.7,232004,22.0,1507,6.8,67,5.8
"48201","5","22133","77","0","2020","1","",6,164,162,166,3763450,1367168,25163,1765,"",4.22,6.60,6.47,6.58,5.07,5.39,4.56,0.77,"",2,50.0,7,4.5,7,4.5,12,7.8,-155598,-4.0,-35600,-2.5,-1276,-4.8,-176,-9.1
"48201","5","221330","78","0","2020","1","",6,164,162,166,3763450,1367168,25163,1765,"",4.22,6.60,6.47,6.58,5.07,5.39,4.56,0.77,"",2,50.0,7,4.5,7,4.5,12,7.8,-155598,-4.0,-35600,-2.5,-1276,-4.8,-176,-9.1
"48201","5","23","74","0","2020","1","",7844,166233,170283,170205,3378362992,1535104342,50039468,1539,"",0.82,1.45,1.48,1.47,1.44,1.40,1.22,0.98,"",-21,-0.3,3695,2.3,2509,1.5,1409,0.8,131931281,4.1,31227022,2.1,-3030116,-5.7,38,2.5
"48201","5","236","75","0","2020","1","",2352,42228,42794,42358,1146159615,402367644,16728334,2076,"",0.79,1.63,1.64,1.63,1.91,1.60,1.88,1.17,"",-16,-0.7,2246,5.6,1110,2.7,776,1.9,79476559,7.5,18477554,4.8,189362,1.1,79,4.0
"48201","5","2361","76","0","2020","1","",1486,10807,10709,10785,280466526,91129077,1811556,2004,"",0.65,0.84,0.83,0.84,1.11,0.81,0.59,1.33,"",-36,-2.4,-110,-1.0,-196,-1.8,-34,-0.3,5872567,2.1,-979234,-1.1,-266401,-12.8,63,3.2
"48201","5","23611","77","0","2020","1","",1486,10807,10709,10785,280466526,91129077,1811556,2004,"",0.65,0.84,0.83,0.84,1.11,0.81,0.59,1.33,"",-36,-2.4,-110,-1.0,-196,-1.8,-34,-0.3,5872567,2.1,-979234,-1.1,-266401,-12.8,63,3.2
"48201","5","236115","78","0","2020","1","",776,5705,5714,5755,146893732,48690687,971662,1974,"",0.78,1.02,1.01,1.02,1.25,0.98,0.76,1.23,"",-33,-4.1,0,0.0,3,0.1,20,0.3,7662922,5.5,81470,0.2,-160716,-14.2,101,5.4
"48201","5","236116","78","0","2020","1","",49,928,951,953,26456850,8483069,201712,2156,"",1.05,1.55,1.57,1.56,1.59,1.36,1.06,1.01,"",1,2.1,105,12.8,128,15.6,112,13.3,414283,1.6,1223673,16.9,11469,6.0,-260,-10.8
"48201","5","236117","78","0","2020","1","",51,1666,1641,1663,72148613,14323606,254948,3350,"",0.94,2.21,2.17,2.19,2.67,1.77,1.42,1.22,"",1,2.0,-143,-7.9,-162,-9.0,15,0.9,822435,1.2,-1077686,-7.0,-83208,-24.6,221,7.1
"48201","5","236118","78","0","2020","1","",610,2508,2403,2414,34967331,19631715,383234,1102,"",0.50,0.42,0.40,0.41,0.39,0.41,0.27,0.93,"",-5,-0.8,-72,-2.8,-165,-6.4,-181,-7.0,-3027073,-8.0,-1206691,-5.8,-33946,-8.1,-30,-2.7
"48201","5","2362","76","0","2020","1","",866,31421,32085,31573,865693089,311238567,14916778,2101,"",1.31,2.41,2.45,2.40,2.48,2.23,2.57,1.03,"",20,2.4,2356,8.1,1306,4.2,810,2.6,73603992,9.3,19456788,6.7,455763,3.2,84,4.2
"48201","5","23621","77","0","2020","1","",130,16387,17090,16797,548013189,177205549,10450001,2516,"",1.83,6.77,6.98,6.84,7.97,6.64,7.76,1.16,"",-6,-4.4,1591,10.8,1281,8.1,1003,6.4,58013892,11.8,19206866,12.2,978612,10.3,79,3.2
"48201","5","236210","78","0","2020","1","",130,16387,17090,16797,548013189,177205549,10450001,2516,"",1.83,6.77,6.98,6.84,7.97,6.64,7.76,1.16,"",-6,-4.4,1591,10.8,1281,8.1,1003,6.4,58013892,11.8,19206866,12.2,978612,10.3,79,3.2
"48201","5","23622","77","0","2020","1","",736,15034,14995,14776,317679900,134033018,4466777,1636,"",1.24,1.42,1.41,1.38,1.14,1.18,1.00,0.81,"",26,3.7,765,5.4,25,0.2,-193,-1.3,15590100,5.2,249922,0.2,-522849,-10.5,59,3.7
"48201","5","236220","78","0","2020","1","",736,15034,14995,14776,317679900,134033018,4466777,1636,"",1.24,1.42,1.41,1.38,1.14,1.18,1.00,0.81,"",26,3.7,765,5.4,25,0.2,-193,-1.3,15590100,5.2,249922,0.2,-522849,-10.5,59,3.7
"48201","5","237","75","0","2020","1","",732,35234,37462,37321,853644428,350894208,12056577,1791,"",1.22,2.25,2.35,2.29,2.18,2.16,1.66,0.95,"",23,3.2,1030,3.0,1250,3.5,481,1.3,50329635,6.3,7338300,2.1,-2063477,-14.6,63,3.6
"48201","5","2371","76","0","2020","1","",407,21248,23318,23001,582157043,222864101,8966147,1988,"",1.33,2.46,2.65,2.59,2.69,2.45,2.38,1.05,"",15,3.8,-18,-0.1,490,2.1,-415,-1.8,23506559,4.2,-1905070,-0.8,-1821719,-16.9,78,4.1
"48201","5","23711","77","0","2020","1","",147,4721,4778,4834,71652061,41389290,717502,1154,"",1.04,1.63,1.64,1.63,1.19,1.49,0.65,0.73,"",1,0.7,463,10.9,379,8.6,392,8.8,2168249,3.1,3503239,9.2,-120964,-14.4,-70,-5.7
"48201","5","237110","78","0","2020","1","",147,4721,4778,4834,71652061,41389290,717502,1154,"",1.04,1.63,1.64,1.63,1.19,1.49,0.65,0.73,"",1,0.7,463,10.9,379,8.6,392,8.8,2168249,3.1,3503239,9.2,-120964,-14.4,-70,-5.7
"48201","5","23712","77","0","2020","1","",135,12243,14128,13781,332370322,140542369,7175500,1910,"",2.84,5.03,5.55,5.40,4.94,5.06,5.24,0.93,"",3,2.3,-1093,-8.2,-570,-3.9,-1454,-9.5,-32590574,-8.9,-11618598,-7.6,-1686368,-19.0,-36,-1.8
"48201","5","237120","78","0","2020","1","",135,12243,14128,13781,332370322,140542369,7175500,1910,"",2.84,5.03,5.55,5.40,4.94,5.06,5.24,0.93,"",3,2.3,-1093,-8.2,-570,-3.9,-1454,-9.5,-32590574,-8.9,-11618598,-7.6,-1686368,-19.0,-36,-1.8
"48201","5","23713","77","0","2020","1","",125,4284,4412,4386,178134660,40932442,1073145,3142,"",1.08,1.29,1.32,1.30,1.99,1.16,0.83,1.53,"",11,9.6,612,16.7,681,18.3,647,17.3,53928884,43.4,6210289,17.9,-14387,-1.3,569,22.1
"48201","5","237130","78","0","2020","1","",125,4284,4412,4386,178134660,40932442,1073145,3142,"",1.08,1.29,1.32,1.30,1.99,1.16,0.83,1.53,"",11,9.6,612,16.7,681,18.3,647,17.3,53928884,43.4,6210289,17.9,-14387,-1.3,569,22.1
"48201","5","2372","76","0","2020","1","",119,1114,1129,1149,43829869,9902204,241945,2982,"",1.77,1.94,1.96,2.00,2.15,1.83,1.94,1.09,"",-3,-2.5,71,6.8,114,11.2,138,13.6,7725877,21.4,1004495,11.3,-8425,-3.4,267,9.8
"48201","5","23721","77","0","2020","1","",119,1114,1129,1149,43829869,9902204,241945,2982,"",1.77,1.94,1.96,2.00,2.15,1.83,1.94,1.09,"",-3,-2.5,71,6.8,114,11.2,138,13.6,7725877,21.4,1004495,11.3,-8425,-3.4,267,9.8
"48201","5","237210","78","0","2020","1","",119,1114,1129,1149,43829869,9902204,241945,2982,"",1.77,1.94,1.96,2.00,2.15,1.83,1.94,1.09,"",-3,-2.5,71,6.8,114,11.2,138,13.6,7725877,21.4,1004495,11.3,-8425,-3.4,267,9.8
"48201","5","2373","76","0","2020","1","",95,8796,9015,9299,145115485,81277710,1481385,1235,"",0.72,1.91,1.93,1.90,1.38,1.71,0.58,0.72,"",4,4.4,333,3.9,203,2.3,431,4.9,8652375,6.3,3628327,4.7,-337255,-18.5,30,2.5
"48201","5","23731","77","0","2020","1","",95,8796,9015,9299,145115485,81277710,1481385,1235,"",0.72,1.91,1.93,1.90,1.38,1.71,0.58,0.72,"",4,4.4,333,3.9,203,2.3,431,4.9,8652375,6.3,3628327,4.7,-337255,-18.5,30,2.5
"48201","5","237310","78","0","2020","1","",95,8796,9015,9299,145115485,81277710,1481385,1235,"",0.72,1.91,1.93,1.90,1.38,1.71,0.58,0.72,"",4,4.4,333,3.9,203,2.3,431,4.9,8652375,6.3,3628327,4.7,-337255,-18.5,30,2.5
"48201","5","2379","76","0","2020","1","",111,4076,4000,3872,82542031,36850193,1367100,1594,"",1.16,2.22,2.15,2.04,1.69,1.96,1.66,0.79,"",7,6.7,644,18.8,443,12.5,327,9.2,10444824,14.5,4610548,14.3,103922,8.2,15,0.9
"48201","5","23799","77","0","2020","1","",111,4076,4000,3872,82542031,36850193,1367100,1594,"",1.16,2.22,2.15,2.04,1.69,1.96,1.66,0.79,"",7,6.7,644,18.8,443,12.5,327,9.2,10444824,14.5,4610548,14.3,103922,8.2,15,0.9
"48201","5","237990","78","0","2020","1","",111,4076,4000,3872,82542031,36850193,1367100,1594,"",1.16,2.22,2.15,2.04,1.69,1.96,1.66,0.79,"",7,6.7,644,18.8,443,12.5,327,9.2,10444824,14.5,4610548,14.3,103922,8.2,15,0.9
"48201","5","238","75","0","2020","1","",4760,88771,90027,90526,1378558949,781842490,21254557,1181,"",0.79,1.22,1.23,1.23,1.01,1.15,0.85,0.83,"",-28,-0.6,419,0.5,149,0.2,152,0.2,2125087,0.2,5411168,0.7,-1156001,-5.2,-2,-0.2
"48201","5","2381","76","0","2020","1","",978,18900,19140,19199,265659830,163908058,2834539,1071,"",0.82,1.33,1.34,1.33,1.10,1.30,0.60,0.83,"",16,1.7,1234,7.0,888,4.9,564,3.0,16441195,6.6,7786196,5.0,-179154,-5.9,17,1.6
"48201","5","23811","77","0","2020","1","",190,6924,7049,7188,91471727,59179777,622770,998,"",0.78,1.97,2.00,2.00,1.49,1.88,0.55,0.75,"",4,2.2,946,15.8,887,14.4,1032,16.8,10757355,13.3,6747777,12.9,-88919,-12.5,-20,-2.0
"48201","5","238111","78","0","2020","1","",100,1153,1138,1123,15563625,9310684,116379,1052,"",0.58,0.72,0.71,0.68,0.64,0.69,0.27,0.91,"",0,0.0,67,6.2,-37,-3.1,-69,-5.8,212039,1.4,-280718,-2.9,-35969,-23.6,26,2.5
"48201","5","238112","78","0","2020","1","",90,5771,5911,6065,75908102,49869093,506391,987,"",1.29,3.01,3.07,3.11,2.06,2.77,0.72,0.67,"",4,4.7,879,18.0,924,18.5,1101,22.2,10545316,16.1,7028495,16.4,-52950,-9.5,-29,-2.9
"48201","5","23812","77","0","2020","1","",74,2919,2822,2844,36439326,24878887,299479,980,"",1.22,2.12,2.04,2.07,1.30,1.83,0.49,0.63,"",-5,-6.3,26,0.9,-203,-6.7,-204,-6.7,-1460902,-3.9,-245929,-1.0,-112020,-27.2,5,0.5
"48201","5","238121","78","0","2020","1","",21,577,564,524,6498471,4858629,58826,901,"",1.36,2.82,2.73,2.57,1.75,2.64,0.85,0.65,"",-2,-8.7,54,10.3,63,12.6,12,2.3,543268,9.1,609733,14.4,-5483,-8.5,6,0.7
"48201","5","238122","78","0","2020","1","",53,2342,2258,2320,29940855,20020258,240653,998,"",1.18,1.99,1.92,1.98,1.23,1.71,0.45,0.63,"",-3,-5.4,-28,-1.2,-266,-10.5,-216,-8.5,-2004170,-6.3,-855662,-4.1,-106537,-30.7,6,0.6
"48201","5","23813","77","0","2020","1","",76,340,305,301,3619336,2486842,50334,883,"",0.58,0.26,0.23,0.23,0.19,0.22,0.14,0.79,"",-2,-2.6,-133,-28.1,-141,-31.6,-130,-30.2,-1954971,-35.1,-1269701,-33.8,-5693,-10.2,-70,-7.3
